0:00:07.16	(589, 190), (837, 510)
0:00:07.17	(590, 190), (837, 510)
0:00:07.18	(585, 189), (835, 506)
0:00:07.19	(579, 195), (829, 496)
0:00:07.20	(579, 195), (830, 496)
0:00:07.21	(569, 192), (818, 490)
0:00:07.22	(570, 189), (815, 486)
0:00:07.23	(568, 188), (807, 481)
0:00:07.24	(561, 177), (796, 461)
0:00:07.25	(542, 181), (781, 470)
0:00:07.26	(534, 186), (765, 465)
0:00:07.27	(534, 186), (765, 465)
0:00:07.28	(542, 174), (738, 458)
0:00:07.29	(542, 174), (738, 458)
0:00:08.0	(535, 180), (732, 457)
0:00:08.1	(517, 183), (744, 465)
0:00:08.2	(517, 183), (746, 467)
0:00:08.3	(517, 182), (746, 467)
0:00:08.4	(530, 183), (727, 452)
0:00:08.5	(530, 182), (727, 449)
0:00:08.6	(531, 183), (728, 447)
0:00:08.7	(531, 182), (727, 445)
0:00:08.8	(531, 181), (728, 445)
0:00:08.9	(531, 180), (730, 450)
0:00:08.10	(532, 187), (729, 464)
0:00:08.11	(519, 183), (748, 479)
0:00:08.12	(518, 183), (747, 480)
0:00:08.13	(524, 178), (754, 471)
0:00:08.14	(536, 190), (770, 470)
0:00:08.15	(536, 190), (770, 470)
0:00:08.16	(535, 184), (777, 479)
0:00:08.17	(548, 189), (788, 482)
0:00:08.18	(560, 192), (806, 493)
0:00:08.19	(565, 193), (812, 501)
0:00:08.20	(570, 192), (819, 507)
0:00:08.21	(570, 192), (819, 507)
0:00:08.22	(573, 199), (822, 510)
0:00:08.23	(580, 199), (827, 510)
0:00:08.24	(580, 199), (827, 510)
0:00:08.25	(581, 199), (827, 512)
0:00:08.26	(581, 203), (827, 520)
0:00:08.27	(581, 202), (828, 524)
0:00:08.28	(585, 207), (829, 523)
0:00:08.29	(584, 207), (828, 523)
0:00:09.0	(582, 208), (831, 532)
0:00:09.1	(582, 211), (830, 532)
0:00:09.2	(582, 211), (831, 531)
0:00:09.3	(582, 212), (831, 532)
0:00:09.4	(583, 213), (833, 536)
0:00:09.5	(581, 213), (832, 547)
0:00:09.6	(579, 213), (829, 548)
0:00:09.7	(577, 216), (828, 553)
0:00:09.8	(577, 216), (828, 552)
0:00:09.9	(574, 219), (824, 563)
0:00:09.10	(568, 229), (820, 563)
0:00:09.11	(561, 243), (813, 555)
0:00:09.12	(539, 270), (790, 576)
0:00:09.13	(531, 289), (783, 592)
0:00:09.14	(531, 289), (783, 592)
0:00:09.15	(510, 306), (761, 618)
0:00:09.16	(510, 306), (761, 619)
0:00:09.17	(489, 332), (729, 631)
0:00:09.18	(484, 348), (725, 634)
0:00:09.19	(484, 348), (725, 634)
0:00:09.20	(472, 353), (720, 637)
0:00:09.21	(468, 361), (717, 638)
0:00:09.22	(469, 366), (716, 639)
0:00:09.23	(469, 369), (716, 638)
0:00:09.24	(466, 367), (714, 638)
0:00:09.25	(467, 368), (714, 638)
0:00:09.26	(470, 366), (715, 640)
0:00:09.27	(469, 359), (716, 636)
0:00:09.28	(468, 359), (710, 631)
0:00:09.29	(480, 351), (717, 636)
0:00:10.0	(476, 348), (723, 641)
0:00:10.1	(488, 344), (736, 631)
0:00:10.2	(494, 318), (755, 619)
0:00:10.3	(506, 320), (763, 615)
0:00:10.4	(514, 298), (769, 615)
0:00:10.5	(518, 274), (772, 604)
0:00:10.6	(530, 265), (783, 597)
0:00:10.7	(539, 267), (792, 602)
0:00:10.8	(539, 267), (792, 603)
0:00:10.9	(545, 264), (796, 591)
0:00:10.10	(562, 250), (813, 563)
0:00:10.11	(564, 245), (816, 559)
0:00:10.12	(570, 254), (820, 569)
0:00:10.13	(570, 254), (820, 569)
0:00:10.14	(576, 251), (824, 565)
0:00:10.15	(579, 238), (825, 556)
0:00:10.16	(578, 238), (825, 555)
0:00:10.17	(579, 234), (826, 553)
0:00:10.18	(580, 239), (827, 553)
0:00:10.19	(580, 248), (827, 563)
0:00:10.20	(579, 252), (826, 561)
0:00:10.21	(581, 252), (827, 561)
0:00:10.22	(581, 252), (827, 558)
0:00:10.23	(582, 252), (828, 559)
0:00:10.24	(586, 235), (835, 551)
0:00:10.25	(588, 230), (837, 550)
0:00:10.26	(596, 233), (842, 548)
0:00:10.27	(599, 237), (848, 553)
0:00:10.28	(609, 243), (858, 551)
0:00:10.29	(620, 248), (870, 544)
0:00:11.0	(626, 273), (877, 561)
0:00:11.1	(643, 277), (891, 567)
0:00:11.2	(665, 273), (908, 563)
0:00:11.3	(685, 273), (928, 568)
0:00:11.4	(697, 273), (943, 571)
0:00:11.5	(698, 273), (944, 571)
0:00:11.6	(745, 296), (966, 571)
0:00:11.7	(758, 301), (973, 570)
0:00:11.8	(762, 307), (981, 576)
0:00:11.12	(802, 336), (979, 588)
0:00:11.19	(767, 312), (994, 584)
0:00:11.20	(750, 293), (990, 572)
0:00:11.21	(745, 288), (980, 562)
0:00:11.22	(724, 279), (964, 563)
0:00:11.23	(724, 279), (964, 564)
0:00:11.24	(684, 260), (934, 547)
0:00:11.25	(676, 244), (919, 530)
0:00:11.26	(657, 234), (904, 525)
0:00:11.27	(657, 234), (904, 525)
0:00:11.28	(638, 219), (884, 516)
0:00:11.29	(636, 212), (883, 521)
0:00:12.0	(630, 212), (877, 523)
0:00:12.1	(625, 207), (871, 521)
0:00:12.2	(625, 207), (871, 521)
0:00:12.3	(621, 211), (861, 523)
0:00:12.4	(619, 212), (858, 518)
0:00:12.5	(614, 213), (855, 518)
0:00:12.6	(611, 210), (853, 518)
0:00:12.7	(610, 209), (851, 518)
0:00:12.8	(609, 208), (850, 518)
0:00:12.9	(609, 208), (850, 516)
0:00:12.10	(607, 207), (849, 514)
0:00:12.11	(607, 205), (849, 512)
0:00:12.12	(607, 206), (849, 513)
0:00:12.13	(602, 203), (844, 510)
0:00:12.14	(605, 200), (844, 509)
0:00:12.15	(604, 197), (844, 495)
0:00:12.16	(603, 193), (842, 480)
0:00:12.17	(604, 189), (843, 460)
0:00:12.18	(605, 182), (837, 449)
0:00:12.19	(622, 185), (821, 436)
0:00:12.20	(618, 190), (814, 422)
0:00:12.21	(608, 195), (808, 413)
0:00:12.22	(606, 202), (801, 405)
0:00:13.4	(588, 256), (780, 426)
0:00:13.6	(590, 249), (778, 413)
0:00:13.7	(584, 260), (782, 410)
0:00:13.8	(586, 257), (775, 427)
0:00:13.9	(588, 252), (775, 412)
0:00:13.10	(588, 246), (779, 419)
0:00:13.11	(599, 237), (788, 412)
0:00:13.12	(598, 223), (788, 418)
0:00:13.13	(592, 206), (789, 435)
0:00:13.15	(577, 210), (813, 449)
0:00:13.16	(579, 203), (815, 459)
0:00:13.17	(578, 202), (815, 470)
0:00:13.18	(580, 208), (818, 478)
0:00:13.19	(579, 205), (819, 483)
0:00:13.20	(578, 209), (819, 489)
0:00:13.21	(581, 210), (820, 497)
0:00:13.22	(581, 208), (821, 499)
0:00:13.23	(580, 209), (821, 502)
0:00:13.24	(581, 214), (822, 507)
0:00:13.25	(577, 208), (820, 509)
0:00:13.26	(577, 209), (821, 511)
0:00:13.27	(576, 211), (820, 511)
0:00:13.28	(578, 212), (822, 515)
0:00:13.29	(578, 215), (821, 516)
0:00:14.0	(577, 214), (821, 516)
0:00:14.1	(577, 213), (821, 521)
0:00:14.2	(577, 216), (821, 520)
0:00:14.3	(578, 216), (821, 520)
0:00:14.4	(577, 216), (821, 521)
0:00:14.5	(576, 216), (821, 526)
0:00:14.6	(576, 218), (821, 531)
0:00:14.7	(575, 221), (821, 537)
0:00:14.8	(574, 221), (821, 552)
0:00:14.9	(576, 229), (822, 558)
0:00:14.10	(577, 254), (824, 579)
0:00:14.11	(575, 260), (821, 588)
0:00:14.12	(573, 278), (822, 599)
0:00:14.13	(579, 295), (825, 621)
0:00:14.14	(578, 318), (823, 623)
0:00:14.15	(579, 336), (827, 635)
0:00:14.16	(584, 356), (828, 663)
0:00:14.17	(582, 385), (828, 687)
0:00:14.18	(577, 404), (827, 676)
0:00:14.19	(577, 404), (827, 676)
0:00:14.29	(574, 428), (829, 690)
0:00:15.0	(577, 414), (832, 681)
0:00:15.1	(581, 401), (836, 686)
0:00:15.2	(585, 383), (833, 667)
0:00:15.3	(589, 346), (840, 670)
0:00:15.4	(588, 337), (839, 653)
0:00:15.5	(585, 316), (839, 632)
0:00:15.6	(584, 277), (839, 633)
0:00:15.7	(579, 267), (835, 615)
0:00:15.8	(581, 251), (836, 610)
0:00:15.9	(579, 232), (836, 593)
0:00:15.10	(580, 221), (833, 566)
0:00:15.11	(577, 214), (828, 552)
0:00:15.12	(575, 214), (824, 535)
0:00:15.13	(576, 210), (823, 529)
0:00:15.14	(578, 206), (824, 525)
0:00:15.15	(578, 205), (823, 521)
0:00:15.16	(578, 202), (823, 517)
0:00:15.17	(578, 201), (823, 511)
0:00:15.18	(577, 202), (822, 510)
0:00:15.19	(575, 203), (820, 510)
0:00:15.20	(576, 203), (821, 511)
0:00:15.21	(576, 203), (821, 510)
0:00:15.22	(577, 204), (821, 510)
0:00:15.23	(577, 203), (821, 509)
0:00:15.24	(577, 206), (820, 510)
0:00:15.25	(582, 208), (823, 509)
0:00:15.26	(586, 208), (824, 509)
0:00:15.27	(588, 210), (826, 510)
0:00:15.28	(590, 211), (828, 511)
0:00:15.29	(594, 213), (837, 511)
0:00:16.0	(597, 214), (839, 510)
0:00:16.1	(607, 212), (850, 512)
0:00:16.2	(620, 215), (861, 511)
0:00:16.3	(625, 215), (866, 511)
0:00:16.4	(631, 213), (874, 511)
0:00:16.5	(640, 215), (883, 511)
0:00:16.6	(661, 223), (898, 511)
0:00:16.7	(678, 225), (905, 511)
0:00:16.8	(690, 227), (917, 512)
0:00:16.9	(695, 225), (924, 513)
0:00:16.10	(698, 225), (921, 513)
0:00:16.11	(707, 218), (927, 512)
0:00:16.12	(715, 221), (930, 512)
0:00:16.20	(731, 230), (941, 516)
0:00:16.23	(722, 237), (936, 518)
0:00:16.25	(709, 227), (939, 513)
0:00:16.26	(698, 223), (932, 512)
0:00:16.27	(689, 220), (924, 510)
0:00:16.28	(676, 225), (908, 506)
0:00:16.29	(663, 223), (902, 506)
0:00:17.0	(650, 217), (897, 505)
0:00:17.1	(644, 211), (891, 503)
0:00:17.2	(641, 209), (887, 498)
0:00:17.3	(637, 209), (883, 499)
0:00:17.4	(632, 211), (879, 503)
0:00:17.5	(628, 210), (871, 502)
0:00:17.6	(625, 208), (868, 502)
0:00:17.7	(620, 211), (864, 502)
0:00:17.8	(617, 208), (860, 503)
0:00:17.9	(615, 208), (859, 506)
0:00:17.10	(613, 211), (857, 506)
0:00:17.11	(616, 209), (858, 507)
0:00:17.12	(616, 209), (857, 507)
0:00:17.13	(615, 208), (856, 507)
0:00:17.14	(614, 210), (855, 508)
0:00:17.15	(614, 209), (854, 508)
0:00:17.16	(613, 209), (853, 508)
0:00:17.17	(611, 207), (851, 508)
0:00:17.18	(610, 208), (849, 508)
0:00:17.19	(609, 205), (848, 508)
0:00:17.20	(605, 208), (845, 508)
0:00:17.21	(605, 211), (843, 508)
0:00:17.22	(600, 213), (840, 508)
0:00:17.23	(593, 208), (834, 510)
0:00:17.24	(587, 207), (829, 511)
0:00:17.25	(581, 209), (825, 510)
0:00:17.26	(572, 214), (816, 509)
0:00:17.27	(557, 216), (801, 509)
0:00:17.28	(545, 211), (786, 512)
0:00:17.29	(538, 218), (775, 512)
0:00:18.0	(522, 222), (759, 512)
0:00:18.1	(508, 229), (736, 513)
0:00:18.2	(517, 230), (711, 516)
0:00:18.3	(506, 239), (698, 521)
0:00:18.4	(496, 244), (685, 523)
0:00:18.5	(484, 235), (674, 530)
0:00:18.6	(489, 267), (665, 542)
0:00:18.7	(484, 264), (659, 536)
0:00:18.8	(477, 268), (653, 541)
0:00:18.9	(473, 269), (649, 532)
0:00:18.10	(471, 272), (647, 544)
0:00:18.11	(470, 270), (647, 543)
0:00:18.12	(470, 269), (647, 543)
0:00:18.13	(469, 273), (647, 547)
0:00:18.14	(470, 269), (649, 546)
0:00:18.15	(458, 262), (671, 544)
0:00:18.16	(463, 261), (686, 546)
0:00:18.17	(475, 251), (699, 540)
0:00:18.18	(482, 247), (714, 536)
0:00:18.19	(484, 221), (723, 516)
0:00:18.20	(498, 226), (741, 513)
0:00:18.21	(511, 221), (756, 514)
0:00:18.22	(518, 219), (767, 511)
0:00:18.23	(529, 214), (773, 510)
0:00:18.24	(537, 211), (780, 507)
0:00:18.25	(546, 214), (784, 506)
0:00:18.26	(556, 211), (793, 505)
0:00:18.27	(556, 211), (793, 505)
0:00:18.28	(563, 210), (804, 506)
0:00:18.29	(569, 216), (810, 505)
0:00:19.0	(574, 213), (813, 503)
0:00:19.1	(575, 212), (817, 504)
0:00:19.2	(575, 214), (816, 506)
0:00:19.3	(579, 211), (819, 505)
0:00:19.4	(581, 215), (819, 504)
0:00:19.5	(581, 212), (819, 504)
0:00:19.6	(581, 213), (819, 506)
0:00:19.7	(583, 214), (821, 506)
0:00:19.8	(585, 213), (822, 506)
0:00:19.9	(585, 213), (822, 507)
0:00:19.10	(586, 213), (823, 507)
0:00:19.11	(586, 213), (823, 506)
0:00:19.12	(587, 213), (824, 506)
0:00:19.13	(587, 211), (824, 507)
0:00:19.14	(586, 213), (824, 507)
0:00:19.15	(586, 212), (825, 507)
0:00:19.16	(585, 210), (824, 506)
0:00:19.17	(584, 209), (824, 506)
0:00:19.18	(585, 210), (824, 506)
0:00:19.19	(584, 210), (823, 506)
0:00:19.20	(582, 209), (821, 506)
0:00:19.21	(580, 211), (820, 504)
0:00:19.22	(578, 209), (819, 503)
0:00:19.23	(577, 209), (818, 505)
0:00:19.24	(572, 211), (815, 507)
0:00:19.25	(570, 211), (812, 509)
0:00:19.26	(566, 210), (805, 509)
0:00:19.27	(561, 212), (800, 510)
0:00:19.28	(558, 212), (795, 510)
0:00:19.29	(550, 215), (788, 510)
0:00:20.0	(544, 215), (781, 511)
0:00:20.1	(542, 220), (778, 512)
0:00:20.2	(534, 217), (771, 509)
0:00:20.3	(526, 217), (762, 509)
0:00:20.4	(516, 215), (755, 509)
0:00:20.5	(505, 215), (746, 510)
0:00:20.6	(504, 214), (745, 509)
0:00:20.7	(486, 207), (725, 508)
0:00:20.8	(473, 204), (714, 508)
0:00:20.9	(462, 203), (705, 510)
0:00:20.10	(448, 198), (693, 503)
0:00:20.11	(435, 195), (683, 501)
0:00:20.12	(427, 192), (673, 501)
0:00:20.13	(409, 188), (660, 504)
0:00:20.14	(398, 189), (646, 504)
0:00:20.15	(390, 189), (638, 503)
0:00:20.16	(382, 189), (630, 501)
